year,census,pop,cont_orig,cont_dest,site,treatment,block,plant_ID,sex,survival,longevity,basal_lvs,stem_lvs,total_lvs,bolt_ht,bolt_num,status,rep_spd,flwr_num,frt_num,frt_hadena,reproduced,smut,num_smutted_fl,leaf_herb,gen_ENMY,spec_ENMY
2006,2006summer,FMN,NorthAmerica,Europe,CH,FI,CH03,2004,M,A,5,11,NaN,11,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,RUZ,Europe,Europe,CH,FI,CH03,3152,NaN,A,2,8,NaN,8,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,JHN,NorthAmerica,Europe,CH,FI,CH03,1829,NaN,A,2,5,14,19,27,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,DK5,Europe,Europe,CH,FI,CH03,1063,NaN,A,3,22,NaN,22,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,KIS,Europe,Europe,CH,FI,CH03,20,NaN,A,2,17,NaN,17,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,DK7,Europe,Europe,CH,FI,CH03,2972,F,A,4,9,NaN,9,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,PLZ,Europe,Europe,CH,FI,CH03,1865,M,A,5,25,NaN,25,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,BER,Europe,Europe,CH,FI,CH03,2224,NaN,A,3,27,NaN,27,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,DCK,NorthAmerica,Europe,CH,FI,CH03,2180,NaN,A,2,10,NaN,10,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,PRG,Europe,Europe,CH,FI,CH03,1763,NaN,A,2,9,8,17,10,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,DCK,NorthAmerica,Europe,CH,FI,CH03,703,F,A,3,0,24,24,49,1,FR,1,NaN,2,1,Y,H,NaN,0,0,1
2006,2006summer,DK7,Europe,Europe,CH,CN,CH04,3019,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,CEG,Europe,Europe,CH,CN,CH04,2871,NaN,A,2,0,18,18,35,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,1,0
2006,2006summer,LAU,Europe,Europe,CH,CN,CH04,2702,NaN,A,1,4,NaN,4,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,WHS,NorthAmerica,Europe,CH,CN,CH04,1595,F,A,3,0,23,23,50,1,FL,1,1,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,PJA,Europe,Europe,CH,CN,CH04,2760,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,PJA,Europe,Europe,CH,CN,CH04,2752,M,A,6,0,18,18,58,1,FL,1,5,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,WHS,NorthAmerica,Europe,CH,CN,CH04,313,F,A,3,0,30,30,64,1,FR,1,2,1,NaN,N,H,NaN,1,0,0
2006,2006summer,CDR,Europe,Europe,CH,CN,CH04,2157,F,A,5,0,20,20,45,2,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,JNS,NorthAmerica,Europe,CH,CN,CH04,807,M,A,2,20,21,41,55,1,FL,1,2,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,ROS,Europe,Europe,CH,CN,CH04,2211,F,A,7,8,NaN,8,NaN,NaN,V,2,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,WHS,NorthAmerica,Europe,CH,CN,CH04,668,F,A,5,23,NaN,23,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,GAP,Europe,Europe,CH,CN,CH04,1164,M,A,5,17,NaN,17,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,WHS,NorthAmerica,Europe,CH,CN,CH04,2472,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,OSE1,Europe,Europe,CH,CN,CH04,216,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,EGR,Europe,Europe,CH,CN,CH04,2511,M,A,2,8,1,9,7,1,B,1,NaN,NaN,NaN,NaN,H,NaN,2,1,0
2006,2006summer,ROS,Europe,Europe,CH,CN,CH04,2683,M,A,5,10,10,20,46,1,FL,1,1,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,RUZ,Europe,Europe,CH,CN,CH04,3158,NaN,A,2,12,NaN,12,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,CEG,Europe,Europe,CH,CN,CH04,2854,NaN,A,2,2,8,10,10,1,B,1,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,JHN,NorthAmerica,Europe,CH,CN,CH04,426,NaN,A,2,9,NaN,9,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,ZAG,Europe,Europe,CH,CN,CH04,702,NaN,A,2,6,10,16,24,1,B,1,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,WHS,NorthAmerica,Europe,CH,CN,CH04,1101,M,A,4,0,20,20,53,1,FL,1,1,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,PRG,Europe,Europe,CH,CN,CH04,219,NaN,A,5,24,NaN,24,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,BDA,Europe,Europe,CH,CN,CH04,1250,NaN,A,2,10,NaN,10,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,PJA,Europe,Europe,CH,CN,CH04,2750,NaN,A,2,0,16,16,22,2,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,WHS,NorthAmerica,Europe,CH,CN,CH04,1654,NaN,A,2,0,11,11,22,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,JHN,NorthAmerica,Europe,CH,CN,CH04,2238,NaN,A,2,19,8,27,22,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,JNS,NorthAmerica,Europe,CH,CN,CH04,1809,F,A,5,0,30,30,90,1,FR,1,2,1,NaN,N,H,NaN,1,0,0
2006,2006summer,JHN,NorthAmerica,Europe,CH,CN,CH04,2205,NaN,A,5,13,NaN,13,NaN,NaN,V,2,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,CEG,Europe,Europe,CH,FI,CH04,2870,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,JNS,NorthAmerica,Europe,CH,FI,CH04,742,M,A,2,23,NaN,23,NaN,NaN,V,2,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,PLZ,Europe,Europe,CH,FI,CH04,289,NaN,A,3,18,NaN,18,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,GAP,Europe,Europe,CH,FI,CH04,906,M,A,5,7,NaN,7,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,CRE2,Europe,Europe,CH,FI,CH04,2071,M,A,2,4,18,22,80,1,FL,1,4,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,DK5,Europe,Europe,CH,FI,CH04,1932,F,A,5,18,NaN,18,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,MON,Europe,Europe,CH,FI,CH04,2018,NaN,A,2,3,16,19,34,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,UNILL,Europe,Europe,CH,FI,CH04,2806,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,LAU,Europe,Europe,CH,FI,CH04,2690,M,A,6,9,NaN,9,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,BER,Europe,Europe,CH,FI,CH04,658,NaN,A,2,2,26,28,43,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,RUZ,Europe,Europe,CH,FI,CH04,2068,NaN,A,2,8,NaN,8,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,HNKS,NorthAmerica,Europe,CH,FI,CH04,3090,F,A,2,0,16,16,45,2,FR,1,NaN,2,NaN,N,H,NaN,0,0,0
2006,2006summer,JHN,NorthAmerica,Europe,CH,FI,CH04,2063,NaN,A,1,7,NaN,7,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,JHN,NorthAmerica,Europe,CH,FI,CH04,1660,NaN,A,2,19,NaN,19,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,WHS,NorthAmerica,Europe,CH,FI,CH04,1754,NaN,A,2,11,6,17,11,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,WHS,NorthAmerica,Europe,CH,FI,CH04,1088,M,A,2,0,20,20,49,1,FL,1,5,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,VES,Europe,Europe,CH,FI,CH04,2560,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,DK5,Europe,Europe,CH,FI,CH04,1694,NaN,A,2,19,NaN,19,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,JNS,NorthAmerica,Europe,CH,FI,CH04,1952,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,WHS,NorthAmerica,Europe,CH,FI,CH04,334,NaN,A,2,14,20,34,39,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,BZE,Europe,Europe,CH,FI,CH04,3,M,A,3,0,20,20,48,1,FL,1,1,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,JNS,NorthAmerica,Europe,CH,FI,CH04,944,F,A,2,0,19,19,57,1,FR,1,NaN,2,NaN,N,H,NaN,1,0,0
2006,2006summer,SVL1,Europe,Europe,CH,FI,CH04,385,M,A,2,12,22,34,100,2,FL,1,5,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,WHS,NorthAmerica,Europe,CH,FI,CH04,1563,F,A,2,12,12,24,27,1,B,1,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,JHN,NorthAmerica,Europe,CH,FI,CH04,2503,F,A,2,6,30,36,58,2,FL,1,0,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,WHS,NorthAmerica,Europe,CH,FI,CH04,517,M,A,2,2,22,24,47,1,FL,1,2,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,UNILL,Europe,Europe,CH,FI,CH04,2813,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,CEG,Europe,Europe,CH,FI,CH04,2842,F,A,2,0,22,22,64,1,FL,1,2,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,NAS,NorthAmerica,Europe,CH,CN,CH05,2040,F,A,6,0,22,22,59,2,FL,1,1,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,WEB,NorthAmerica,Europe,CH,CN,CH05,1788,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,KIS,Europe,Europe,CH,CN,CH05,2388,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,NAS,NorthAmerica,Europe,CH,CN,CH05,1189,F,A,6,0,NaN,0,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,NAS,NorthAmerica,Europe,CH,CN,CH05,440,F,A,4,4,24,28,73,1,FL,1,1,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,OSE1,Europe,Europe,CH,CN,CH05,911,NaN,A,5,19,NaN,19,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,2,1,0
2006,2006summer,LAU,Europe,Europe,CH,CN,CH05,2721,NaN,A,1,4,NaN,4,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,RRW,NorthAmerica,Europe,CH,CN,CH05,165,NaN,A,4,17,NaN,17,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,PJA,Europe,Europe,CH,CN,CH05,2768,M,A,3,0,8,8,44,1,FL,1,0,NaN,NaN,NaN,H,NaN,1,1,0
2006,2006summer,KBS,NorthAmerica,Europe,CH,CN,CH05,478,F,A,7,24,NaN,24,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,BER,Europe,Europe,CH,CN,CH05,2291,F,A,7,4,NaN,4,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,KBS,NorthAmerica,Europe,CH,CN,CH05,948,NaN,A,3,17,NaN,17,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,KBS,NorthAmerica,Europe,CH,CN,CH05,791,M,A,5,7,25,32,30,1,FL,1,5,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,KBS,NorthAmerica,Europe,CH,CN,CH05,976,NaN,A,3,16,NaN,16,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,WEB,NorthAmerica,Europe,CH,CN,CH05,979,M,A,2,0,26,26,114,3,FL,1,5,NaN,NaN,NaN,H,NaN,1,1,0
2006,2006summer,WEB,NorthAmerica,Europe,CH,CN,CH05,692,F,A,2,0,16,16,55,2,FR,1,NaN,2,NaN,N,H,NaN,1,0,0
2006,2006summer,ROD,Europe,Europe,CH,CN,CH05,2106,NaN,A,3,20,NaN,20,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,KIS,Europe,Europe,CH,CN,CH05,2099,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,OSE1,Europe,Europe,CH,CN,CH05,1705,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,DK7,Europe,Europe,CH,CN,CH05,3008,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,UNILL,Europe,Europe,CH,CN,CH05,2791,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,SG,Europe,Europe,CH,CN,CH05,1331,F,A,5,2,8,10,12,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,KBS,NorthAmerica,Europe,CH,CN,CH05,2308,NaN,A,4,13,NaN,13,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,WEB,NorthAmerica,Europe,CH,CN,CH05,866,M,A,2,0,40,40,64,1,FL,1,5,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,SCR,NorthAmerica,Europe,CH,CN,CH05,2637,F,A,2,0,28,28,66,1,FR,1,1,1,NaN,N,H,NaN,1,0,0
2006,2006summer,KBS,NorthAmerica,Europe,CH,CN,CH05,2359,M,A,3,0,12,12,72,1,FL,1,1,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,WEB,NorthAmerica,Europe,CH,CN,CH05,2595,F,A,2,0,22,22,72,2,FR,1,1,2,NaN,N,H,NaN,1,0,0
2006,2006summer,WEB,NorthAmerica,Europe,CH,CN,CH05,1325,NaN,A,2,0,18,18,54,2,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,MAI,Europe,Europe,CH,FI,CH05,469,F,A,6,15,NaN,15,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,WEB,NorthAmerica,Europe,CH,FI,CH05,2632,M,A,2,0,12,12,8,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,NAS,NorthAmerica,Europe,CH,FI,CH05,2143,M,A,5,10,28,38,74,2,FL,1,1,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,ROS,Europe,Europe,CH,FI,CH05,2674,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,CRE2,Europe,Europe,CH,FI,CH05,1955,F,A,4,0,15,15,29,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,MAI,Europe,Europe,CH,FI,CH05,3170,NaN,A,3,18,NaN,18,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,KBS,NorthAmerica,Europe,CH,FI,CH05,126,NaN,A,2,14,6,20,27,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,1,0
2006,2006summer,BZE,Europe,Europe,CH,FI,CH05,2471,F,A,5,12,16,28,56,1,FR,1,NaN,1,NaN,N,H,NaN,1,1,0
2006,2006summer,KBS,NorthAmerica,Europe,CH,FI,CH05,1892,F,A,5,22,NaN,22,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,WEB,NorthAmerica,Europe,CH,FI,CH05,21,NaN,A,2,0,10,10,24,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,NAS,NorthAmerica,Europe,CH,FI,CH05,634,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,WEB,NorthAmerica,Europe,CH,FI,CH05,2624,M,A,2,0,20,20,41,1,FL,1,3,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,PRT,Europe,Europe,CH,FI,CH05,177,NaN,A,2,0,12,12,32,1,B,1,NaN,NaN,NaN,NaN,H,NaN,3,0,0
2006,2006summer,BER,Europe,Europe,CH,FI,CH05,2558,F,A,6,2,18,20,44,1,FL,1,0,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,MAI,Europe,Europe,CH,FI,CH05,1739,M,A,5,14,NaN,14,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,NAS,NorthAmerica,Europe,CH,FI,CH05,734,F,A,5,0,26,26,79,1,FR,1,NaN,2,NaN,N,H,NaN,0,0,0
2006,2006summer,GAP,Europe,Europe,CH,FI,CH05,1441,M,A,4,19,NaN,19,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,WEB,NorthAmerica,Europe,CH,FI,CH05,970,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,PLZ,Europe,Europe,CH,FI,CH05,1840,M,A,5,9,NaN,9,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,KBS,NorthAmerica,Europe,CH,FI,CH05,261,NaN,A,2,9,NaN,9,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,WEB,NorthAmerica,Europe,CH,FI,CH05,1008,M,A,5,4,20,24,69,1,FL,1,1,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,ROS,Europe,Europe,CH,FI,CH05,343,NaN,A,2,10,NaN,10,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,ZAG,Europe,Europe,CH,FI,CH05,1352,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,KBS,NorthAmerica,Europe,CH,FI,CH05,1590,F,A,3,6,22,28,64,1,FR,1,NaN,3,NaN,N,H,NaN,1,0,0
2006,2006summer,WEB,NorthAmerica,Europe,CH,FI,CH05,609,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,PRG,Europe,Europe,CH,FI,CH05,70,NaN,A,2,2,24,26,78,2,B,1,NaN,NaN,NaN,NaN,H,NaN,1,1,0
2006,2006summer,KBS,NorthAmerica,Europe,CH,FI,CH05,2261,M,A,6,12,16,28,61,1,FL,1,1,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,GAP,Europe,Europe,CH,FI,CH05,1127,M,A,5,0,20,20,110,2,FL,1,7,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,23S,NorthAmerica,Europe,CH,CN,CH06,1753,F,A,5,14,NaN,14,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,ROS,Europe,Europe,CH,CN,CH06,2682,F,A,5,14,NaN,14,NaN,NaN,V,2,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,EGR,Europe,Europe,CH,CN,CH06,2062,M,A,2,0,22,22,81,1,FL,1,4,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,SAL,Europe,Europe,CH,CN,CH06,186,F,A,6,14,NaN,14,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,NAS,NorthAmerica,Europe,CH,CN,CH06,322,M,A,5,0,4,4,9,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,GODA,Europe,Europe,CH,CN,CH06,1015,M,A,5,0,12,12,62,1,FL,1,4,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,UNILL,Europe,Europe,CH,CN,CH06,2823,F,A,4,8,NaN,8,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,NAS,NorthAmerica,Europe,CH,CN,CH06,523,M,A,6,0,12,12,91,1,FL,1,5,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,MLBS,NorthAmerica,Europe,CH,CN,CH06,2241,NaN,A,2,17,NaN,17,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,MLBS,NorthAmerica,Europe,CH,CN,CH06,818,F,A,2,0,NaN,0,NaN,NaN,V,2,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,23S,NorthAmerica,Europe,CH,CN,CH06,2619,M,A,4,20,NaN,20,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,OSE1,Europe,Europe,CH,CN,CH06,503,NaN,A,2,0,26,26,79,2,FL,1,7,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,23S,NorthAmerica,Europe,CH,CN,CH06,810,M,A,6,19,NaN,19,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,23S,NorthAmerica,Europe,CH,CN,CH06,414,F,A,5,8,NaN,8,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,UNILL,Europe,Europe,CH,CN,CH06,2822,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,BER,Europe,Europe,CH,CN,CH06,2319,M,A,5,22,NaN,22,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,GODA,Europe,Europe,CH,CN,CH06,2036,NaN,A,2,9,NaN,9,NaN,NaN,V,2,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,ROD,Europe,Europe,CH,CN,CH06,28,F,A,4,12,4,16,25,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,23S,NorthAmerica,Europe,CH,CN,CH06,1677,F,A,7,9,NaN,9,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,CRE2,Europe,Europe,CH,CN,CH06,2255,NaN,A,2,0,18,18,62,2,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,23S,NorthAmerica,Europe,CH,CN,CH06,1607,F,A,6,10,NaN,10,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,ROD,Europe,Europe,CH,CN,CH06,1380,NaN,A,5,27,NaN,27,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,23S,NorthAmerica,Europe,CH,CN,CH06,180,F,A,6,10,NaN,10,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2006,2006summer,MLBS,NorthAmerica,Europe,CH,CN,CH06,2542,F,A,6,21,NaN,21,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,BDA,Europe,Europe,CH,CN,CH06,2615,NaN,A,2,3,14,17,34,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,PRT,Europe,Europe,CH,CN,CH06,329,M,A,2,0,24,24,127,2,FL,1,2,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,MLBS,NorthAmerica,Europe,CH,CN,CH06,356,M,A,4,12,14,26,37,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2006,2006summer,MLBS,NorthAmerica,Europe,CH,CN,CH06,1559,F,A,6,6,NaN,6,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,ROS,Europe,Europe,CH,FI,CH06,533,NaN,A,2,0,14,14,39,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,UNILL,Europe,Europe,CH,FI,CH06,2808,F,A,2,0,22,22,53,1,FL,1,1,NaN,NaN,NaN,H,NaN,0,0,0
2006,2006summer,23S,NorthAmerica,Europe,CH,FI,CH06,715,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2006,2006summer,23S,NorthAmerica,Europe,CH,FI,CH06,1914,NaN,A,2,17,NaN,17,NaN,NaN,V,NaN,NaN,NaN,NaN,NaN,H,NaN,2,0,0
